_id,cod_empresa,razao_social,nome_fantasia,cod_logradouro,nome_logradouro,numero,cod_bairro,nome_bairro,situacao_empresa,data_inicio,data_encerramento,latitude,longitude
1657,452,INSTITUTO ALQUIMISTA LTDA,INSTITUTO ALQUIMISTA,63940,Rua Vasco da Gama,1005,558,VASCO DA GAMA,ATIVO,1993-02-09T00:00:00,"",,
1658,2331,OSVALDO ANDRADE,"",63940,Rua Vasco da Gama,885,558,VASCO DA GAMA,ATIVO,1979-01-11T00:00:00,"",,
1659,2192,BRUNO DA SILVA DOMINGUES ME,"",63940,Rua Vasco da Gama,885,558,VASCO DA GAMA,ATIVO,2003-01-04T00:00:00,"",,
1660,6353,BRASIL SOLUCOES CONSULTORIA E COM DE EQUIP DE INFO LTDA,BRASIL SOLUCOES,91871,Rua Trapiá,56,558,VASCO DA GAMA,ATIVO,2008-09-24T00:00:00,"",,
1661,3220,EDUCANDARIO VOVO MILITA LTDA ME,EDUCANDARIO VOVO MILITA,12831,Rua Santa Maria Goretti,184,558,VASCO DA GAMA,ATIVO,2006-06-20T00:00:00,"",,
1662,2617,MARIA LUCIA BORBA DE SOUZA,ESCOLA MUNDO FELIZ,8800,Rua Atapuz,,558,VASCO DA GAMA,ATIVO,1995-01-05T00:00:00,"",,
1663,5667,ICARO DA SILVA PEREIRA SIMOES,ZAMBALA,8800,Rua Atapuz,100,558,VASCO DA GAMA,ATIVO,2010-02-18T00:00:00,"",,
1664,8831,MARIA HERLANE BRITO MENDONCA 07008590474,HERLANE COSMESTICOS,8800,Rua Atapuz,185,558,VASCO DA GAMA,ATIVO,2016-03-01T00:00:00,"",,
1665,1813,ANDERSON FARIAS ARRUDA,.,74721,Rua Catiguá,203,558,VASCO DA GAMA,ATIVO,2010-04-08T00:00:00,"",,
1666,5977,LOBATINHO COMERCIO E PREST DE SERV ARTISTICOS LTDA,TEATRO DE BONECOS LOBOTINHO,14109,Rua Canapi,134,558,VASCO DA GAMA,ATIVO,1988-01-03T00:00:00,"",,
1667,4801,R   C  SOBREIRA JUNIOR EVENTOS ME,LOBATINHO OFICINA DE BONECOS,14109,Rua Canapi,134,558,VASCO DA GAMA,ATIVO,2013-07-24T00:00:00,"",,
1668,9028,HILDO GONZAGA PEDROSA,GAS PEDROSA,74721,Rua Catiguá,66,558,VASCO DA GAMA,ATIVO,1991-01-06T00:00:00,"",,
1669,9428,EDUARDO VASCONCELOS ME,"",74721,Rua Catiguá,66,558,VASCO DA GAMA,ATIVO,2005-01-14T00:00:00,"",,
1670,6069,ETIENE TEIXEIRA DA SILVA 31547679832,ETIENE FORTUNA,30813,Rua Itabora,163,558,VASCO DA GAMA,ATIVO,2020-09-30T00:00:00,"",,
1671,9239,A. J. SILVA SANTOS MERCADINHO,.,12408,Avenida Vereador Otacílio Azevedo,1092,574,BREJO DE BEBERIBE,ATIVO,2015-07-08T00:00:00,"",,
1672,6122,EMPRESA PEDROSA LTDA,EMPRESA PEDROSA,12408,Avenida Vereador Otacílio Azevedo,259,574,BREJO DE BEBERIBE,ATIVO,1973-06-27T00:00:00,"",,
1673,9747,TRANSCOL TRANSPORTES COLETIVOS EIRELI,.,12408,Avenida Vereador Otacílio Azevedo,259,574,BREJO DE BEBERIBE,ATIVO,1968-01-31T00:00:00,"",,
1674,8057,RODOVIARIA RIO PARDO LTDA,"",12408,Avenida Vereador Otacílio Azevedo,656,574,BREJO DE BEBERIBE,ATIVO,1976-01-08T00:00:00,"",,
1675,4844,MARIA CARLOS DA SILVA RABELLO ME,"",12408,Avenida Vereador Otacílio Azevedo,656,574,BREJO DE BEBERIBE,ATIVO,1997-01-04T00:00:00,"",,
1676,8951,E. A. FABRICACAO DE AGUARDENTE EIRELI,AGUARDENTE CAMARAO,12408,Avenida Vereador Otacílio Azevedo,1174,574,BREJO DE BEBERIBE,ATIVO,2014-02-26T00:00:00,"",,
1677,6436,VM REFRIGERACAO E METALURGICA COMERCIAL LTDA - ME,VMAS REFRIGERAÇÃO,20311,Rua Douradinha,,558,VASCO DA GAMA,ATIVO,1996-09-30T00:00:00,"",,
1678,2633,LOGUS PNEUS LTDA ME,"",20311,Rua Douradinha,,558,VASCO DA GAMA,ATIVO,1990-05-31T00:00:00,"",,
1679,6427,METALFLEX INDUSTRIA E COMERCIO DE ALUMINIO E VIDROS LTD,METALFLEX,20311,Rua Douradinha,,558,VASCO DA GAMA,ATIVO,2007-07-03T00:00:00,"",,
1680,1392,V M A DOS SANTOS DE LIMA REFRIGERAÇÃO ME,"",20311,Rua Douradinha,,558,VASCO DA GAMA,ATIVO,2018-01-18T14:30:13,"",,
1681,7200,ALPENDRE CONSTRUCOES LTDA,"",27529,Rua Grijalva Costa,35,558,VASCO DA GAMA,ATIVO,1982-01-08T00:00:00,"",,
1682,7185,A. P. DE OLIVEIRA - COMÉRCIO DE BICICLETAS E ACESSÓRIOS,OLIVEIRA BIKE,63940,Rua Vasco da Gama,1972,558,VASCO DA GAMA,ATIVO,2020-12-11T00:00:00,"",,
1683,2188,ARAUJO & LIMA MERCADO LTDA,MERCADINHO LIMA,20311,Rua Douradinha,21,558,VASCO DA GAMA,ATIVO,2019-06-26T00:00:00,"",,
1684,10070,M E DOS SANTOS CORDEIRO ME,CORDEIROS REFRIGERACAO,20311,Rua Douradinha,19,558,VASCO DA GAMA,ATIVO,2012-03-14T00:00:00,"",,
1685,3428,SINDICATO DOS TRABALHADORES NA IND DA CONST CIVIL DE PE,"",12408,Avenida Vereador Otacílio Azevedo,288,558,VASCO DA GAMA,ATIVO,2002-01-08T00:00:00,"",,
1686,1500,PATRICIA DA SILVA OLIVEIRA 02502506409,VIVA MELHOR,12408,Avenida Vereador Otacílio Azevedo,1119,558,VASCO DA GAMA,ATIVO,2015-07-22T00:00:00,"",,
1687,872,LEONARDO BARBOSA PIMENTA 08356392403,L.B. LIMPEZA PREDIAL,3140,Rua Alto do Eucalipto,816,558,VASCO DA GAMA,ATIVO,2021-12-08T00:00:00,"",,
1688,9548,DIANA FERREIRA SILVEIRA,GALERIA PROJETARTS,3140,Rua Alto do Eucalipto,690,558,VASCO DA GAMA,ATIVO,2010-09-24T00:00:00,"",,
1689,1308,TRIBO PARANAGUAZES,"",12408,Avenida Vereador Otacílio Azevedo,730,574,BREJO DE BEBERIBE,ATIVO,1988-01-02T00:00:00,"",,
1690,9703,ADRIANO PEREIRA DO NASCIMENTO ME,P & S PESQUISAS DE OPINIAO PUBLICA,12408,Avenida Vereador Otacílio Azevedo,730,574,BREJO DE BEBERIBE,ATIVO,2006-02-02T00:00:00,"",,
1691,5780,JOSE MARINE FERREIRA DA SILVA EIRELI,RECIPLANTAS,12408,Avenida Vereador Otacílio Azevedo,1052,574,BREJO DE BEBERIBE,ATIVO,1986-03-17T00:00:00,"",,
1692,5415,ROTARY CLUB DO RECIFE BOA VISTA,"",12408,Avenida Vereador Otacílio Azevedo,1030,574,BREJO DE BEBERIBE,ATIVO,1985-01-12T00:00:00,"",,
1693,1720,PAUL ANDERSON SILVA DA MOTA 04189650480,PAULO TORNEIRO,12408,Avenida Vereador Otacílio Azevedo,1018,574,BREJO DE BEBERIBE,ATIVO,2018-02-28T00:00:00,"",,
1694,5124,JOSINEIDE SANTOS DE LIMA,PAM GABY,62405,Rua Uriel de Holanda,,574,BREJO DE BEBERIBE,ATIVO,1994-01-01T00:00:00,"",,
1695,1996,D T MERCADINHO LTDA ME,"",62405,Rua Uriel de Holanda,,574,BREJO DE BEBERIBE,ATIVO,2010-08-10T00:00:00,"",,
1696,8714,S J GUERRA MERCADINHO LTDA ME,MERCADINHO J. S.,62405,Rua Uriel de Holanda,,574,BREJO DE BEBERIBE,ATIVO,2013-02-15T00:00:00,"",,
1697,5443,MARLON GOMES DA SILVA 06402821489,MM SERVICECONT,62405,Rua Uriel de Holanda,,574,BREJO DE BEBERIBE,ATIVO,2021-10-06T00:00:00,"",,
1698,8984,A. M. NASCIMENTO CONSTRUCAO EIRELI,ARMAZEM SHALOM,62405,Rua Uriel de Holanda,1800,574,BREJO DE BEBERIBE,ATIVO,2020-03-23T00:00:00,"",,
1699,7068,JAMERSON ANDRADE DOS SANTOS,"",62405,Rua Uriel de Holanda,1726,574,BREJO DE BEBERIBE,ATIVO,1981-01-07T00:00:00,"",,
1700,8024,JULI GAS LTDA,"",62405,Rua Uriel de Holanda,1726,574,BREJO DE BEBERIBE,ATIVO,1992-01-12T00:00:00,"",,
1701,1063,MANOEL MARCOLINO DA SILVA ME,"",62405,Rua Uriel de Holanda,1726,574,BREJO DE BEBERIBE,ATIVO,2004-05-10T00:00:00,"",,
1702,579,INSTITUTO EDUCACIONAL GÊNESIS LTDA-ME,INSTITUTO GENESIS,12408,Avenida Vereador Otacílio Azevedo,,574,BREJO DE BEBERIBE,ATIVO,2007-03-19T00:00:00,"",,
1703,6501,IAG INDUSTRIA COMERCIO E REPRESENTACOES LTDA,.,12408,Avenida Vereador Otacílio Azevedo,678,574,BREJO DE BEBERIBE,ATIVO,1984-08-15T00:00:00,"",,
1704,4432,G. LINS DE ALBUQUERQUE GAS LTDA,NET GAS,12408,Avenida Vereador Otacílio Azevedo,756,574,BREJO DE BEBERIBE,ATIVO,2015-01-14T00:00:00,"",,
1705,6966,CDA COMERCIO DE EMBALAGENS E ALIMENTOS EIRELI,"",12408,Avenida Vereador Otacílio Azevedo,790,574,BREJO DE BEBERIBE,ATIVO,2012-02-27T00:00:00,"",,
1706,2445,COMERCIAL DE HORTIFRUTIGRANJEIROS SERRA DAS FLORES EIRE,"",12408,Avenida Vereador Otacílio Azevedo,790,574,BREJO DE BEBERIBE,ATIVO,2014-02-18T00:00:00,"",,
1707,3411,ADIANTE TRANSPORTE TIBERIO CEZAR LTDA,TIBERIO CEZAR,19542,Rua Diadema,71,558,VASCO DA GAMA,ATIVO,2014-07-29T00:00:00,"",,
1708,402,CONSELHO DE MORADORES DA RUA CAMBORIU,"",13684,Rua Camboriú,,558,VASCO DA GAMA,ATIVO,1995-01-06T00:00:00,"",,
1709,7285,ABELARDO DE SOUZA LIMA 04375714409,.,13684,Rua Camboriú,,558,VASCO DA GAMA,ATIVO,2012-12-06T00:00:00,"",,
1710,7405,CRISTIANO DE SOUZA LIMA 94725519472,C.S.L SERVICOES,13684,Rua Camboriú,,558,VASCO DA GAMA,ATIVO,2017-02-21T00:00:00,"",,
1711,2967,LIDIANE MENDES BELARMINO 10270989404,LIDIANE SERVICOS,36560,Rua José Rebouças,900,558,VASCO DA GAMA,ATIVO,2016-08-04T00:00:00,"",,
1712,4322,JEFERSON WILIAN DA SILVA SERVICOS DE ESTACIONAMENTOS ME,"",36560,Rua José Rebouças,900,558,VASCO DA GAMA,ATIVO,2017-02-10T00:00:00,"",,
1713,5702,TATIANA ARAUJO DE LIMA ME,"",12408,Avenida Vereador Otacílio Azevedo,992,558,VASCO DA GAMA,ATIVO,1998-01-12T00:00:00,"",,
1714,9467,SANTOS & PESSOA SERVICOS DE SAUDE LTDA  ME,BIOCLINICA,12408,Avenida Vereador Otacílio Azevedo,992,558,VASCO DA GAMA,ATIVO,2013-01-21T00:00:00,"",,
1715,5388,DEMYSON GOMES DA SILVA 06044292401,D. GOMES MONTAGEM E DESMONTAGEM DE MOVEIS,12408,Avenida Vereador Otacílio Azevedo,905,558,VASCO DA GAMA,ATIVO,2021-07-29T00:00:00,"",,
1716,1505,DOM REFEICOES COLETIVAS LTDA ME,"",3204,Rua Alto José Bonifácio,59,540,ALTO JOSE BONIFACIO,ATIVO,2018-04-05T15:00:37,"",-8.011413,-34.913519
1717,1830,MERCADINHO DA AVENIDA LTDA,MERCADINHO AVENIDA,12408,Avenida Vereador Otacílio Azevedo,,558,VASCO DA GAMA,ATIVO,2018-11-10T00:00:00,"",,
1718,1575,SINAY NEVES LTDA EPP,"",12408,Avenida Vereador Otacílio Azevedo,711,558,VASCO DA GAMA,ATIVO,1967-01-05T00:00:00,"",,
1719,883,MIRATEC INDUSTRIA DE MATERIAIS TECNICOS LTDA,"",12408,Avenida Vereador Otacílio Azevedo,723,558,VASCO DA GAMA,ATIVO,1981-01-02T00:00:00,"",,
1720,405,VALDEQUE AUGUSTO DE FRANÇA USADOS,S O S SUCATAS,12408,Avenida Vereador Otacílio Azevedo,795,558,VASCO DA GAMA,ATIVO,2021-06-23T00:00:00,"",,
1721,8883,REGINALDO ROCHA NEVES ME,SINAY LOCAÇÃO,12408,Avenida Vereador Otacílio Azevedo,705,558,VASCO DA GAMA,ATIVO,2008-10-24T00:00:00,"",,
1722,5282,CENTRO DE ATENDIMENTO A MENINOS E MENINAS,"",7803,Rua Ary Peter,80,558,VASCO DA GAMA,ATIVO,1986-01-08T00:00:00,"",,
1723,4304,POLLYANNA KARINA MARTINS DA SILVA 70586767479,POLLYANNA KARINA MARTINS DA SILVA 70586767479,7803,Rua Ary Peter,80,558,VASCO DA GAMA,ATIVO,2021-09-08T00:00:00,"",,
1724,1725,MERCADINHO BOM DEMAIS LTDA ME,MERCEARIA BOM DEMAIS,36560,Rua José Rebouças,,558,VASCO DA GAMA,ATIVO,2009-11-25T00:00:00,"",,
1725,3323,GERALDO LEOBINO DA SILVA FILHO,G.L. REPRESENTACOES,36560,Rua José Rebouças,931,558,VASCO DA GAMA,ATIVO,2012-03-28T00:00:00,"",,
1726,6093,LG COMERCIO E REPRESENTACOES DE ALIMENTOS LTDA ME,LG COMERCIO,36560,Rua José Rebouças,931,558,VASCO DA GAMA,ATIVO,2014-08-09T00:00:00,"",,
1727,5808,PRECIDA GOMES DE MELO,"",63940,Rua Vasco da Gama,1468,558,VASCO DA GAMA,ATIVO,1977-01-06T00:00:00,"",,
1728,1390,J T DO AMARAL FILHO TURISMO ME,PRINCIPE TUR,63940,Rua Vasco da Gama,1468,558,VASCO DA GAMA,ATIVO,2014-12-11T00:00:00,"",,
1729,7711,CASSIANO RODRIGUES BEZERRA 89976827415,KK TURISMO PASSEIOS E VIAGENS,63940,Rua Vasco da Gama,1478,558,VASCO DA GAMA,ATIVO,2017-01-12T00:00:00,"",,
1730,8476,JOSEFA DELMIRA DA SILVA,"",13684,Rua Camboriú,380,558,VASCO DA GAMA,ATIVO,1976-01-11T00:00:00,"",,
1731,9140,GRUPO DE MAES DO ALTO DO EUCALIPTO PRO MAES,"",3140,Rua Alto do Eucalipto,,558,VASCO DA GAMA,ATIVO,1995-01-09T00:00:00,"",,
1732,6433,ANTONIO DE PADUA MENDES CAVALCANTI - ME,CREDIARIO SANTO ANTONIO,3140,Rua Alto do Eucalipto,691,558,VASCO DA GAMA,ATIVO,2007-05-09T00:00:00,"",,
1733,1875,ZULEIDE AMARA SANTOS DE ARAUJO,MERCEARIA DA ZULEIDE,63940,Rua Vasco da Gama,1430,558,VASCO DA GAMA,ATIVO,2012-01-13T00:00:00,"",,
1734,516,ALAIDE SANTANA ESTIVAS,"",3140,Rua Alto do Eucalipto,635,558,VASCO DA GAMA,ATIVO,1982-01-03T00:00:00,"",,
1735,9975,MOAB ANTONIO BARBOSA ME,PANIFICADORA EUCALIPTO,3140,Rua Alto do Eucalipto,663,558,VASCO DA GAMA,ATIVO,2005-03-06T00:00:00,"",,
1736,9953,MARIA ANUNCIADA GOMES DE SOUZA,ESCOLA O MUNDO ENCANTADO DO PEQUENO PRINCIP,63940,Rua Vasco da Gama,1388,558,VASCO DA GAMA,ATIVO,1995-01-04T00:00:00,"",,
1737,1429,SELF TECNOLOGIA CURSOS PROFISSIONALIZANTES LTDA ME,SELF TECNOLOGIA,3204,Rua Alto José Bonifácio,192,540,ALTO JOSE BONIFACIO,ATIVO,2008-02-22T00:00:00,"",,
1738,9065,DANIELLE JANAINA DA SILVA 06852178412,BRILHOS FRIOS,3204,Rua Alto José Bonifácio,192,540,ALTO JOSE BONIFACIO,ATIVO,2017-02-02T00:00:00,"",,
1739,1112,FARMACIA CAMPO FARMA ALTO JOSÉ BONIFACIO LTDA,FARMACIA CAMPO FARMA,53309,Rua Visconde de Sá Bandeira,20,540,ALTO JOSE BONIFACIO,ATIVO,2021-05-20T00:00:00,"",,
1740,487,UNINET TELECOM E SERVIÇOS LTDA,UNINET SOLUCOES,53309,Rua Visconde de Sá Bandeira,26,540,ALTO JOSE BONIFACIO,ATIVO,2019-09-26T00:00:00,"",,
1741,4921,ASSOCIACAO MUSICAL VEREDA TROPICAL,"",3140,Rua Alto do Eucalipto,500,558,VASCO DA GAMA,ATIVO,1995-01-06T00:00:00,"",,
1742,6714,INSTITUTO CACA TALENTOS LTDA,INSTITUTO CACA TALENTOS,3140,Rua Alto do Eucalipto,733,558,VASCO DA GAMA,ATIVO,2009-10-11T00:00:00,"",,
1743,1608,COSMOS ESPORTES CLUBE,COSMOS ESPORTES CLUBE,31909,Rua Major Izidoro,50,558,VASCO DA GAMA,ATIVO,2000-01-02T00:00:00,"",,
1744,3645,IGREJA EVANGELICA ASSEMBLEIA DE DEUS EM PERNAMBUCO,IGREJA EVANGELICA ASSEMBLEIA DE DEUS EM PERNAMBUCO,3336,Rua Alto Nossa Senhora de Fátima,,558,VASCO DA GAMA,ATIVO,2010-12-26T00:00:00,"",,
1745,1914,CONGREGACAO CRISTA NO BRASIL,"",31909,Rua Major Izidoro,8,558,VASCO DA GAMA,ATIVO,2015-04-24T00:00:00,"",,
1746,5586,SANDRO JOSE DO NASCIMENTO,DUARTNET,36560,Rua José Rebouças,,558,VASCO DA GAMA,ATIVO,2009-11-08T00:00:00,"",,
1747,3409,VALMIR FELIX DA SILVA 81915730406,VALFRIOS,56588,Rua Rainha dos Anjos,82,558,VASCO DA GAMA,ATIVO,2015-06-28T00:00:00,"",,
1748,5014,AGGEU HERCULANO DAS CHAGAS 02301476405,SISTEMATICA SOLUCOES,7803,Rua Ary Peter,,540,ALTO JOSE BONIFACIO,ATIVO,2011-06-28T00:00:00,"",,
1749,9497,ESTADO DE  PERNAMBUCO    SECRETARIA DE EDUCACAO,ESCOLA CAIO PEREIRA,3204,Rua Alto José Bonifácio,750,540,ALTO JOSE BONIFACIO,ATIVO,1996-01-08T00:00:00,"",,
1750,2911,UNIDADE EXEC CONS ESCOL DA ESCOLA MUNI CORREGO EUCLIDES,CONSELHO ESCOLAR,23124,Rua Córrego do Euclides,,540,ALTO JOSE BONIFACIO,ATIVO,2004-09-30T00:00:00,"",,
1751,6777,DERIVALDO DA SILVA DOS SANTOS JUNIOR 10493197451,DERICK FOTOGRAFIAS,23124,Rua Córrego do Euclides,784,540,ALTO JOSE BONIFACIO,ATIVO,2021-08-03T00:00:00,"",,
1752,1362,E G DOS SANTOS LIVRARIA ME,"",23124,Rua Córrego do Euclides,836,540,ALTO JOSE BONIFACIO,ATIVO,2009-10-08T00:00:00,"",,
1753,1462,LEDSON LOPES DA SILVA 03266526473,LGL INSTALACOES E MANUTENCOES,3107,Rua Alto da Conquista,,540,ALTO JOSE BONIFACIO,ATIVO,2017-07-26T00:00:00,"",,
1754,4317,SM HORTIFRUTI E MERCEARIA LTDA,MERCADINHO  GOMES,3204,Rua Alto José Bonifácio,38,540,ALTO JOSE BONIFACIO,ATIVO,2016-05-16T00:00:00,"",,
1755,3997,GENILDA S BARBOSA ME,M & G VARIEDADES,3204,Rua Alto José Bonifácio,820,540,ALTO JOSE BONIFACIO,ATIVO,2000-12-12T00:00:00,"",,
1756,400,DISTRIBUIDORA DE ALIMENTOS PR MELO LTDA ME,SUPERMERCADO UNIAO,3204,Rua Alto José Bonifácio,806,540,ALTO JOSE BONIFACIO,ATIVO,2006-03-24T00:00:00,"",,
1757,5473,A. FERNANDO ALVES FILHO INSTALAÇOES E MANUTENÇÃO,F. ALVES INSTALACOES,3204,Rua Alto José Bonifácio,52,540,ALTO JOSE BONIFACIO,ATIVO,2021-04-28T00:00:00,"",,
1758,5205,MANOEL MESSIAS FRACISCO DA SILVA ME,MERCEARIA BOND PRECO,3336,Rua Alto Nossa Senhora de Fátima,,558,VASCO DA GAMA,ATIVO,1989-04-24T00:00:00,"",,
1759,552,RCM LOCAÇÃO DE EQUIPAMENTOS PARA CONSTRUÇÃO EIRELI,MELO LOKA LOCACAO DE EQUIPAMENTOS,12408,Avenida Vereador Otacílio Azevedo,,540,ALTO JOSE BONIFACIO,ATIVO,2020-06-25T00:00:00,"",,
1760,7851,PAULO  SEVERINO DA SILVA ME,PRISEVE,53309,Rua Visconde de Sá Bandeira,,540,ALTO JOSE BONIFACIO,ATIVO,1988-09-02T00:00:00,"",,
1761,5981,RODRIGO LEONIDAS DA SILVA NEVES 10991534417,RODRIGO LEONIDAS DA SILVA NEVES 10991534417,11568,Rua Bismarck de Freitas,,540,ALTO JOSE BONIFACIO,ATIVO,2021-12-07T00:00:00,"",,
1762,4102,PRESTADORA SERVICO EDUC DISCIP PORTUGUES E REDACAO LTDA,SERVICOS DE EDUCACAO,44555,Rua Miranorte,,574,BREJO DE BEBERIBE,ATIVO,2013-06-09T00:00:00,"",,
1763,7826,FLAVIO RAFAEL PEREIRA BARBOSA  INDUSTRIA DE MOVEIS  ME,SAN RAFAEL - INDUSTRIA DE MOVEIS,62405,Rua Uriel de Holanda,543,388,LINHA DO TIRO,ATIVO,2012-06-09T00:00:00,"",,
1764,1327,LUAN ROBSON DA COSTA 10955659400,SMART REFRIGERACAO,91502,Rua São Sebastião,,388,LINHA DO TIRO,ATIVO,2019-04-15T00:00:00,"",,
1765,2662,VALMIR XAVIER COMERCIO & REPRESENTAÇÕES EIRELI ME,VALMIR REPRESENTACOES & CREDIARIO XAVIER,17787,Rua Córrego da Jaqueira,,388,LINHA DO TIRO,ATIVO,2012-11-06T00:00:00,"",,
1766,9242,MAIS MIDIA EXTERIOR EIRELI,MAIS MIDIA EXTERIOR,27693,Rua Guaíra,148,388,LINHA DO TIRO,ATIVO,2010-05-31T00:00:00,"",,
1767,6817,PRESTSERVI LTDA,"",27693,Rua Guaíra,148,388,LINHA DO TIRO,ATIVO,2010-12-13T00:00:00,"",,
1768,7525,MP DE BRITO EIRELI,MP DE BRITO,27693,Rua Guaíra,148,388,LINHA DO TIRO,ATIVO,2011-01-02T00:00:00,"",,
1769,8976,WILSON BRITO OLIVEIRA FILHO TRANSPORTES,"",27693,Rua Guaíra,148,388,LINHA DO TIRO,ATIVO,2011-05-31T00:00:00,"",,
1770,1253,CORREIA & VICENTE LOCACOES E SERVICOS LTDA  ME,MC LOCACAO,27693,Rua Guaíra,148,388,LINHA DO TIRO,ATIVO,2006-11-12T00:00:00,"",,
1771,1979,ROMILDO JOSE DE SANTANA - TRANSPORTE - ME,ROMILDO TRANSPORTE,27693,Rua Guaíra,148,388,LINHA DO TIRO,ATIVO,2015-06-29T00:00:00,"",,
1772,4792,SUPERMERCADO PONTE LTDA,SUPERMERCADO PONTE,21024,Rua Eládio Camboim,90,388,LINHA DO TIRO,ATIVO,2010-08-19T00:00:00,"",,
1773,5056,JOSE ANTONIO SILVA 23288175487,ANTONIO MOVEIS PLANEJADOS,62626,Rua Expedicionário Valdemar Adelino,340,388,LINHA DO TIRO,ATIVO,2017-04-08T00:00:00,"",,
1774,7104,JOÃO PAULO AGUIAR RODRIGUES EPP,"",62626,Rua Expedicionário Valdemar Adelino,,388,LINHA DO TIRO,ATIVO,2017-10-17T00:00:00,"",,
1775,8959,ALVO EPI´S  COMERCIO ATACADISTA DE ARTEFATOS DE BORRACH,"ALVO EPI""S E FERRAMENTAS E FIXACOES  EIRELI",62626,Rua Expedicionário Valdemar Adelino,,388,LINHA DO TIRO,ATIVO,2021-04-23T00:00:00,"",,
1776,4025,GEOVANE ANDERSON LOBO DA COSTA LIMA 11846981476,GEOVANE ANDERSON LOBO DA COSTA LIMA,62626,Rua Expedicionário Valdemar Adelino,53,388,LINHA DO TIRO,ATIVO,2021-10-08T00:00:00,"",,
1777,2221,JV FARIAS REPRESENTAÇÃO COMERCIAL LTDA,"T&F LEANDRO""S REPRESENTACOES",62626,Rua Expedicionário Valdemar Adelino,330,388,LINHA DO TIRO,ATIVO,2021-10-06T00:00:00,"",,
1778,7587,THIAGO OLIVEIRA DA SILVA 07782309450,GET AND SET - AGILE SOLUTIONS,21024,Rua Eládio Camboim,,388,LINHA DO TIRO,ATIVO,2013-04-06T00:00:00,"",,
1779,6140,RF COMERCIO DE MEDICAMENTOS LTDA ME,FARMACIA POPULAR DO TRABALHADOR,62405,Rua Uriel de Holanda,,388,LINHA DO TIRO,ATIVO,2008-11-14T00:00:00,"",,
1780,8395,ROBERTO S Q HERACLIO COMERCIO DE MEDICAMENTOS ME,FARMACIA DESCONTAO DO TRABALHADOR,62405,Rua Uriel de Holanda,,388,LINHA DO TIRO,ATIVO,2011-08-06T00:00:00,"",,
1781,5825,VIANA & AUGUSTO REPRESENTACOES LTDA - ME,TULIO AUGUSTO REPRESENTACOES,62405,Rua Uriel de Holanda,1458,388,LINHA DO TIRO,ATIVO,2011-08-29T00:00:00,"",,
1782,2037,POLIPOCOS LTDA ME,"",62405,Rua Uriel de Holanda,1472,388,LINHA DO TIRO,ATIVO,1989-01-04T00:00:00,"",,
1783,4988,AGUA MINERAL LUSO BRASILEIRA LTDA,AGUA MINERAL LISBOA,62405,Rua Uriel de Holanda,1472,388,LINHA DO TIRO,ATIVO,2011-07-13T00:00:00,"",,
1784,6931,SGP - SERVICOS GEOLOGICOS DE PERNAMBUCO LTDA ME,SGP - SERVICOS GEOLOGICOS,62405,Rua Uriel de Holanda,1472,388,LINHA DO TIRO,ATIVO,2015-10-28T00:00:00,"",,
1785,2308,NAZARIO COMERCIO E INDUSTRIA EIRELI,"",62405,Rua Uriel de Holanda,1472,388,LINHA DO TIRO,ATIVO,2018-04-27T00:00:00,"",,
1786,659,QC COMERCIO E SERVICOS LTDA,PROJTOP,27790,Rua Guapiaçu,43,388,LINHA DO TIRO,ATIVO,2002-01-10T00:00:00,"",,
1787,9008,EVERTON PESSOA DE BARROS,"",62405,Rua Uriel de Holanda,1031,388,LINHA DO TIRO,ATIVO,2018-12-27T00:00:00,"",,
1788,5380,ANDRE A XAVIER DOS SANTOS EIRELI,AX EMPREENDIMENTOS,62405,Rua Uriel de Holanda,1044,388,LINHA DO TIRO,ATIVO,2020-03-13T00:00:00,"",,
1789,4550,C E O - CONSULTÓRIO ESPECIALIZADO EM ODONTOLOGIA LTDA,C E O - CONSULTORIO ESPECIALIZADO EM ODONTOLOGIA,62405,Rua Uriel de Holanda,1044,388,LINHA DO TIRO,ATIVO,2020-07-21T00:00:00,"",,
1790,5244,EBX EMPREENDIMENTOS LTDA,GALERIA EVERALDO XAVIER,62405,Rua Uriel de Holanda,1044,388,LINHA DO TIRO,ATIVO,2020-07-27T00:00:00,"",,
1791,6604,IGREJA EVANGELICA ASSEMBLEIA DE DEUS EM PERNAMBUCO,"",62405,Rua Uriel de Holanda,777,388,LINHA DO TIRO,ATIVO,2011-02-15T00:00:00,"",-8.007862,-34.902855
1792,3214,MIRANILDO BARBOSA RIBEIRO 76763315449,NILL RIBEIRO,17787,Rua Córrego da Jaqueira,196,388,LINHA DO TIRO,ATIVO,2013-02-05T00:00:00,"",-8.0082,-34.901555
1793,6717,GLEIBSON BALBINO DA SILVA 97584347487,G B REFRIGERACAO,27901,Rua Guarajá,55,388,LINHA DO TIRO,ATIVO,2014-04-25T00:00:00,"",,
1794,8796,VANDERSON LIMA CORDEIRO DE ARAUJO 10848497473,VANDERSON PRODUCOES DIGITAIS,27901,Rua Guarajá,55,388,LINHA DO TIRO,ATIVO,2020-11-17T00:00:00,"",,
1795,3891,CONCEITO INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA,"",62405,Rua Uriel de Holanda,756,388,LINHA DO TIRO,ATIVO,2009-08-17T00:00:00,"",,
